model,store_id,sku_id,n,actual_units,mape_coverage,wape,mape,mae,rmse,smape,bias
xgboost,STORE0007,SKU0004,14,991.0,1.0,0.17226610696266398,0.22877725819500974,12.193979428571428,16.32031570590117,0.18934140082338333,0.024273317860746716
xgboost,STORE0007,SKU0006,14,1090.0,1.0,0.30977796880733943,0.36774817645055163,24.118427571428573,27.897968222799978,0.2981567902255796,0.22239525321100917
xgboost,STORE0007,SKU0008,14,282.0,1.0,0.2575156808510638,0.430096213059011,5.18710157142857,6.097942108335156,0.29644540088405413,-0.08716074468085105
xgboost,STORE0007,SKU0009,14,700.0,1.0,0.2999670771428571,0.31452666743248353,14.998353857142856,17.456368344570514,0.31074741025765956,-0.09916765428571425
xgboost,STORE0007,SKU0011,14,253.0,1.0,0.1989760533596838,0.2083231239039374,3.5957815357142855,4.0264714191827995,0.2108632361559755,-0.07067694268774703
xgboost,STORE0007,SKU0012,14,644.0,1.0,0.32875984316770185,0.4787071842279776,15.122952785714286,18.651978704685085,0.3429665870660003,0.17341302950310555
xgboost,STORE0007,SKU0013,14,1056.0,1.0,0.3080223986742424,0.43783919752917805,23.2336895,34.97536559601928,0.2707514432166365,0.20303520549242424
xgboost,STORE0007,SKU0015,14,121.0,1.0,0.2543114743801653,0.7444531066195709,2.197977742857143,2.972210746933099,0.29001304436896236,-0.0025732198347107388
xgboost,STORE0007,SKU0016,14,360.0,0.9285714285714286,0.34859331944444444,0.2540489670017621,8.963828214285714,14.041752153315041,0.408568367705387,-0.18823191944444448
xgboost,STORE0007,SKU0018,14,935.0,1.0,0.3291735411764705,0.41317927656270814,21.984090071428568,24.855920308026967,0.3461229011600088,-0.0136065272727273
xgboost,STORE0007,SKU0020,14,561.0,1.0,0.2513394171122995,0.28285484484236134,10.0715295,13.238275426133495,0.26018483685708305,-0.07451020855614975
xgboost,STORE0007,SKU0022,14,1142.0,1.0,0.2844665402802102,0.2788172447753297,23.204342071428574,29.024677244703224,0.28092237196125486,-0.08449316199649738
xgboost,STORE0007,SKU0023,14,1017.0,1.0,0.188501139626352,0.1715378787657888,13.693261357142857,18.445125973716795,0.18859369473247972,-0.1395942605703048
xgboost,STORE0007,SKU0024,14,611.0,1.0,0.26223974795417343,0.3333250882635891,11.444891857142855,13.977752153354656,0.26710456383674985,0.061285895253682485
xgboost,STORE0007,SKU0025,14,380.0,1.0,0.20909804999999998,0.2070481426375715,5.6755185,6.985869317786201,0.2146033474220305,-0.11325198157894736
xgboost,STORE0007,SKU0026,14,1113.0,1.0,0.2324635265049416,0.2908810434245244,18.480850357142856,24.596478326530917,0.2492421626293966,-0.006986931716082671
xgboost,STORE0007,SKU0027,14,1769.0,1.0,0.41547495251554556,1.4070931798785928,52.49822792857144,63.41153471380047,0.4746098646329255,-0.08034088694177503
xgboost,STORE0007,SKU0028,14,1380.0,1.0,0.26959545724637685,0.3963870945153426,26.57440935714286,34.395886570283,0.29542333360786305,-0.04103607173913043
xgboost,STORE0007,SKU0029,14,356.0,1.0,0.2764099887640449,0.4263069061750658,7.028711142857142,8.379197278255067,0.3073396449787432,0.11852153370786515
xgboost,STORE0007,SKU0030,14,538.0,1.0,0.25238404460966546,0.28270893507865846,9.698758285714288,11.092258458466626,0.24270817733173464,0.16054704832713754
xgboost,STORE0007,SKU0031,14,763.0,1.0,0.2503800602883355,0.3218967319075662,13.645713285714283,16.204255457341027,0.2742507015697332,-0.015445386631716906
xgboost,STORE0007,SKU0032,14,940.0,1.0,0.20794334680851062,0.1794024763275383,13.961910428571427,26.67192175431534,0.17626871750326273,-0.07519397446808512
xgboost,STORE0007,SKU0034,14,1854.0,1.0,0.35285848489751886,0.4577989413995948,46.72854507142857,59.42667835060987,0.3444561970387071,0.07201737378640778
xgboost,STORE0007,SKU0035,14,2441.0,1.0,0.2611832122081114,0.2368254542727415,45.539158642857146,57.301621362723616,0.2807633350995517,-0.23169561696026217
xgboost,STORE0007,SKU0036,14,496.0,1.0,0.3852716370967742,0.8482284464116508,13.649623714285713,16.098364419239996,0.4390265984702341,0.07968862096774193
xgboost,STORE0007,SKU0037,14,1408.0,1.0,0.29939363636363636,0.29285861118099404,30.110445714285714,35.07562499228281,0.32547881298481834,-0.23193130113636362
xgboost,STORE0007,SKU0038,14,1185.0,1.0,0.27337553502109707,0.3434981550044206,23.139286357142858,28.32207613759235,0.29239741553092913,-0.08421278565400843
xgboost,STORE0007,SKU0039,14,183.0,1.0,0.39174308469945357,1.43249914108872,5.12064175,6.049825559307198,0.4745999713184298,0.011641292349726783
xgboost,STORE0007,SKU0040,14,332.0,1.0,0.23753182831325304,0.2907731641097535,5.632897642857143,6.444058442913735,0.24771972431427766,0.0870629668674699
xgboost,STORE0007,SKU0043,14,512.0,1.0,0.4448024140625,0.8197554835451644,16.267059714285715,22.772566124349375,0.4122022542988102,0.323182125
xgboost,STORE0007,SKU0044,14,1071.0,1.0,0.23561627077497668,0.29958656135644013,18.024644714285717,21.69940236337945,0.25985471379338204,-0.06377181699346404
xgboost,STORE0007,SKU0045,14,912.0,1.0,0.1942806425438596,0.27343629191758134,12.65599614285714,15.779896644926888,0.21844450643164035,0.04926241666666666
xgboost,STORE0007,SKU0046,14,1422.0,1.0,0.25909352390998597,0.24052048142021581,26.316499357142863,34.19307893453368,0.2555435416527802,-0.14134410618846696
xgboost,STORE0007,SKU0047,14,1027.0,1.0,0.23761743232716653,0.30973618852194307,17.430935928571433,21.675618612683802,0.2630912591233759,-0.10154197955209346
xgboost,STORE0007,SKU0048,14,761.0,1.0,0.37215416425755576,0.7976938745081411,20.229237071428567,24.39310068656308,0.40045536523250325,0.14499487910643888
xgboost,STORE0007,SKU0049,14,502.0,1.0,0.43609175896414343,0.595986684396291,15.6370045,16.886644377008633,0.43363676743232027,0.17503143625498008
xgboost,STORE0007,SKU0050,14,161.0,1.0,0.33202502484472046,0.441842433145939,3.8182877857142854,4.408313730417537,0.3267188327566518,0.15817442857142855
xgboost,STORE0007,SKU0053,14,352.0,1.0,0.3839060113636364,1.3714905832453907,9.652494,12.22639060071311,0.452904792464902,-0.036819585227272716
xgboost,STORE0007,SKU0055,14,138.0,1.0,0.3565966123188406,0.6535869615759242,3.51502375,4.394794911609718,0.38792508270376747,0.09316246014492754
xgboost,STORE0007,SKU0056,14,279.0,1.0,0.27126539426523294,0.530833160917966,5.4059317857142855,6.995106811596206,0.33055060414179754,0.04633889247311824
xgboost,STORE0007,SKU0058,14,1027.0,1.0,0.27506032229795524,0.3036193837407617,20.17763935714286,25.03479304918905,0.2758360870766267,0.001728647517039941
xgboost,STORE0007,SKU0059,14,282.0,1.0,0.2293872269503546,0.22333484255944944,4.620514142857142,5.9442967585739215,0.22868810132021303,-0.06788772340425535
xgboost,STORE0007,SKU0060,14,758.0,1.0,0.2053735857519789,0.2574683134814827,11.119512714285715,13.46405087769181,0.22514643258856942,-0.09412140897097625
xgboost,STORE0007,SKU0061,14,794.0,1.0,0.38416204534005044,0.9123292273632219,21.787476,28.473665271644702,0.41767542101521693,0.28017127455919394
xgboost,STORE0007,SKU0062,14,196.0,1.0,0.16724302040816327,0.1926652434150933,2.3414022857142855,3.1449877899130683,0.17363467058973223,-0.0033193367346938743
xgboost,STORE0007,SKU0063,14,671.0,1.0,0.2349691043219076,0.27433880349341794,11.2617335,13.278310411865723,0.23074551619900305,0.10986167958271237
xgboost,STORE0007,SKU0065,14,707.0,1.0,0.3322005714285714,0.3361808809734939,16.776128857142854,22.794773922005803,0.28426884356113424,0.11273177086280055
xgboost,STORE0007,SKU0066,14,279.0,1.0,0.4178153978494623,0.7305545069364071,8.326464,9.801571342612046,0.4274308573606328,0.2588181075268817
xgboost,STORE0007,SKU0067,14,400.0,1.0,0.31801302,0.4376750810150258,9.086086285714286,11.382972344243422,0.3264871045286865,0.04835665999999999
xgboost,STORE0007,SKU0068,14,518.0,1.0,0.2804281196911197,0.30178177622848823,10.375840428571427,11.478070146873334,0.31427172931656244,-0.16814246718146714
xgboost,STORE0007,SKU0072,14,375.0,1.0,0.18960178400000002,0.21589608000443397,5.078619214285715,6.480779215201644,0.19135064211361594,0.006408322666666663
xgboost,STORE0007,SKU0073,14,119.0,1.0,0.23141840420168067,0.24719822765032587,1.9670564357142857,2.2313351997039303,0.23605535370008415,-0.02663389831932769
xgboost,STORE0007,SKU0074,14,734.0,1.0,0.3674214209809265,0.6340851329517774,19.263380214285718,25.47344188398865,0.3693759894772771,0.18851586239782012
xgboost,STORE0007,SKU0075,14,417.0,1.0,0.19195142925659475,0.1851043743605701,5.717410428571429,6.625287514463805,0.20172927925596357,-0.1381702685851319
xgboost,STORE0007,SKU0076,14,358.0,1.0,0.30367700558659216,0.2928345922886315,7.765454857142856,9.019396145068178,0.3172081141432436,-0.18351017318435753
xgboost,STORE0007,SKU0078,14,338.0,1.0,0.29531968343195264,0.42511640137185674,7.129860928571428,8.99442581751866,0.322184704846521,-0.08373684319526628
xgboost,STORE0007,SKU0079,14,993.0,1.0,0.2855868398791541,0.2680129164937815,20.256266571428572,23.440335956312097,0.29515702681407724,-0.17994606243705943
xgboost,STORE0007,SKU0080,14,717.0,0.9285714285714286,0.4597220948396095,0.6568045279168151,23.544338714285715,30.071286471171756,0.5136051085860817,0.2139736262203626
xgboost,STORE0007,SKU0081,14,810.0,1.0,0.21504556049382717,0.19847758688101003,12.441921714285714,15.863952903439483,0.22323862635437303,-0.16901753580246912
xgboost,STORE0007,SKU0082,14,697.0,1.0,0.2703395294117647,0.3855583752484669,13.459046571428571,18.03947509220818,0.2828903282932345,0.01226277761836441
xgboost,STORE0007,SKU0083,14,888.0,1.0,0.2935578479729731,0.3525250019381668,18.619954928571435,22.34622018003317,0.29258388451045636,0.09592757094594594
xgboost,STORE0007,SKU0084,14,196.0,1.0,0.45885569897959183,1.2217563784038616,6.423979785714286,8.435204039548477,0.4504000787048949,0.37120701530612243
xgboost,STORE0007,SKU0085,14,893.0,1.0,0.2624026909294513,0.33357846106622197,16.737543071428572,20.36353313934106,0.2790877516279814,0.05456844008958569
xgboost,STORE0007,SKU0086,14,129.0,1.0,0.21628104418604646,0.22803490543203245,1.9928753357142852,2.3598044823675064,0.21571963485438794,-0.002405425581395352
xgboost,STORE0007,SKU0087,14,315.0,1.0,0.26822502857142855,0.43499523374003707,6.035063142857142,7.288035668732507,0.2939841105362754,-0.030767377777777747
xgboost,STORE0007,SKU0088,14,252.0,1.0,0.2628842341269841,0.3191298043705406,4.731916214285714,5.893344282762808,0.26868708464949864,0.049394623015873024
xgboost,STORE0007,SKU0089,14,434.0,1.0,0.23586148156682032,0.5001949537566156,7.311705928571429,10.471000799360391,0.2604943362097171,0.09498929262672808
xgboost,STORE0007,SKU0090,14,218.0,1.0,0.32555385321100916,0.9118452606639857,5.069338571428571,7.124573897197733,0.37676864586621894,-0.010897412844036723
xgboost,STORE0007,SKU0093,14,816.0,1.0,0.25727334926470585,0.29152352095489714,14.995360928571428,17.1306900954149,0.27388335618646914,-0.061896981617647055
xgboost,STORE0007,SKU0094,14,607.0,1.0,0.3350929110378913,0.45753603787146574,14.528671214285717,16.534346539761266,0.3407666358745965,0.1484451285008237
xgboost,STORE0007,SKU0096,14,1130.0,1.0,0.2795473849557522,0.3617852260833727,22.5634675,26.871407940638083,0.3107202239735242,-0.09577696017699114
xgboost,STORE0007,SKU0097,14,650.0,1.0,0.43689374615384624,4.79788032324707,20.284352500000004,27.31248176197023,0.49220194180648985,0.06902240461538463
xgboost,STORE0007,SKU0098,14,477.0,0.9285714285714286,0.2688136645702306,0.33802653503790236,9.158865571428572,14.029154797755748,0.3520073898433503,0.13856476729559747
xgboost,STORE0007,SKU0099,14,1133.0,1.0,0.1869220962047661,0.23213345144814115,15.127338214285714,19.076123433939213,0.19697720707656918,0.09362873168578996
xgboost,STORE0007,SKU0100,14,955.0,1.0,0.20850279162303664,0.24645712784926707,14.222869,19.26519911984693,0.2154012215111028,-0.014203872251308886
xgboost,STORE0007,SKU0101,14,165.0,1.0,0.46641860909090904,2.1141379463836816,5.497076464285714,7.8970156651619945,0.5229905636801662,0.2994323909090909
xgboost,STORE0007,SKU0102,14,1147.0,1.0,0.30212748910200526,0.6987625067472717,24.752873571428573,31.27761812611347,0.3671858930080078,0.16914639058413253
xgboost,STORE0008,SKU0001,14,1519.0,1.0,0.24348139894667545,0.29968151093721324,26.417731785714288,38.69793399399223,0.23097039115393728,0.09322395194206716
xgboost,STORE0008,SKU0002,14,1009.0,1.0,0.21095637363726463,0.22725245313216424,15.203927214285715,17.125164247593432,0.21528780828109947,-0.023085590683845383
xgboost,STORE0008,SKU0003,14,339.0,1.0,0.28778584660766965,0.31348478913637895,6.968528714285715,9.574222616143354,0.28684644405493687,-0.05377336873156341
xgboost,STORE0008,SKU0004,14,1489.0,1.0,0.2489379059771659,0.2861180052547314,26.476324428571427,29.952380713637357,0.26688648124735065,-0.08518350302216253
xgboost,STORE0008,SKU0005,14,1579.0,1.0,0.25085254591513617,0.3161844346366997,28.29258357142857,35.86651335593083,0.2745302206567674,-0.002556371120962621
xgboost,STORE0008,SKU0006,14,1939.0,1.0,0.21098001753481171,0.4996631388158018,29.22073242857142,37.225677237217475,0.26660057162390083,-0.09751260134089737
xgboost,STORE0008,SKU0007,14,374.0,1.0,0.39771780213903746,2.335690169048117,10.624747000000001,13.227660213641116,0.46041537826801465,0.07729462566844919
xgboost,STORE0008,SKU0008,14,370.0,1.0,0.2674255027027027,0.28156319271063285,7.067673999999999,8.079369947984071,0.2693598549169514,-0.0239891189189189
xgboost,STORE0008,SKU0009,14,896.0,1.0,0.30760481026785713,4.512328253296141,19.686707857142856,25.04561044465014,0.374050879420301,0.00586625669642858
xgboost,STORE0008,SKU0010,14,525.0,1.0,0.26828525523809527,0.3443087711512921,10.060697071428573,12.081277402844988,0.2761020595850126,0.1087459180952381
xgboost,STORE0008,SKU0011,14,338.0,1.0,0.20216618343195264,0.19182246285896912,4.880869285714285,6.727335413325367,0.19216980570862296,-0.03412407692307691
xgboost,STORE0008,SKU0012,14,949.0,1.0,0.297329981032666,0.43081453241996026,20.154725142857142,25.405174691874088,0.3196284713459095,0.18846265753424662
xgboost,STORE0008,SKU0013,14,1894.0,1.0,0.17302483896515314,0.20339186601747147,23.40778892857143,36.91012933064218,0.17643711974964343,0.010139370116156302
xgboost,STORE0008,SKU0014,14,903.0,1.0,0.2950619368770764,0.2897651011270897,19.031494928571426,27.844594331014594,0.27895155664205556,-0.0371910465116279
xgboost,STORE0008,SKU0015,14,189.0,1.0,0.2597775846560847,0.27740595139374513,3.5069973928571434,4.397265589758092,0.2607367563559564,-0.030991150793650786
xgboost,STORE0008,SKU0016,14,488.0,1.0,0.2507072069672131,0.21664201041520872,8.738936928571428,11.761502032349068,0.24486409646641244,-0.1979505963114754
xgboost,STORE0008,SKU0018,14,1262.0,1.0,0.2504711600633915,0.28229979743968997,22.578186000000006,27.558558065186855,0.2536662336400174,-0.0038162408874801916
xgboost,STORE0008,SKU0020,14,909.0,1.0,0.19580753575357537,0.18783783495334108,12.713503571428573,15.47994722322658,0.20169484638207194,-0.14358543894389442
xgboost,STORE0008,SKU0022,14,1449.0,1.0,0.25448790062111804,0.29377305022953387,26.33949771428572,30.632430038095908,0.26748189782159726,-0.05177660869565217
xgboost,STORE0008,SKU0025,14,468.0,1.0,0.3251452777777778,0.612255420183214,10.869142142857143,13.419208591031147,0.35149632995335045,0.12970960256410252
xgboost,STORE0008,SKU0027,14,2431.0,1.0,0.2316682945290004,0.2727209727652458,40.22754457142857,49.75252298526548,0.2536204559398935,-0.12367144220485396
xgboost,STORE0008,SKU0028,14,2184.0,1.0,0.3013639423076923,0.36757001615517904,47.012775,54.02516550468871,0.3320054419100184,-0.13004342032967034
xgboost,STORE0008,SKU0029,14,460.0,1.0,0.4746119586956522,1.3053465522268224,15.594392928571429,19.728842538778057,0.48881681621093553,0.34561461956521744
xgboost,STORE0008,SKU0030,14,737.0,1.0,0.21628241655359565,0.24365996267217907,11.385724357142857,12.92753485619563,0.22247855764848554,0.04120601763907734
xgboost,STORE0008,SKU0031,14,917.0,1.0,0.3852516859323883,0.9148760904999758,25.233985428571433,31.211513527757138,0.43993900358400095,0.15786904907306434
xgboost,STORE0008,SKU0033,14,1750.0,1.0,0.21423007885714285,0.21144977618345234,26.778759857142855,32.33569624402968,0.21782732383392847,-0.06717713714285715
xgboost,STORE0008,SKU0035,14,2593.0,1.0,0.3713153991515619,1.5969786378287376,68.77291642857143,86.08672600585193,0.42135585531245834,-0.037464793675279606
xgboost,STORE0008,SKU0038,14,1628.0,1.0,0.2253799993857494,0.22867169256992378,26.20847421428572,33.35435858441304,0.2250350643879325,-0.05595885319410319
xgboost,STORE0008,SKU0039,14,321.0,1.0,0.2637023239875389,0.23982311639428858,6.046317571428571,7.608617318405943,0.2703469558998993,-0.18034815576323981
xgboost,STORE0008,SKU0040,14,505.0,1.0,0.28698190891089115,1.2372241618304185,10.35184742857143,14.72909267194757,0.3377798195026206,0.08066080792079208
xgboost,STORE0008,SKU0041,14,1837.0,1.0,0.1868953434948285,0.18332517132598553,24.523338999999996,31.571109389354046,0.19474483722044836,-0.09440419923788786
xgboost,STORE0008,SKU0042,14,281.0,1.0,0.18891046975088968,0.19668703595750162,3.7917030000000005,4.587671990280115,0.19287166342131637,-0.062028313167259805
xgboost,STORE0008,SKU0043,14,765.0,1.0,0.5176772183006535,4.558445061280086,28.287362285714284,36.699214659265465,0.5627780818530088,0.21005568627450985
xgboost,STORE0008,SKU0044,14,1387.0,1.0,0.2343027036770007,0.27663431192520804,23.21270357142857,27.833926314648178,0.24859832774589335,-0.056418536409516946
xgboost,STORE0008,SKU0045,14,1369.0,1.0,0.19755861577794004,0.20224997053425958,19.318410357142852,23.00032044262184,0.207907528605647,-0.03612094448502556
xgboost,STORE0008,SKU0046,14,1773.0,1.0,0.22561765933446135,0.27362015542900137,28.572865,36.48901346893556,0.25051710864646876,-0.11039912013536379
xgboost,STORE0008,SKU0047,14,1012.0,1.0,0.43276812747035576,0.5613618963467103,31.28295321428572,34.94784697027083,0.4002835030730184,0.31954446146245064
xgboost,STORE0008,SKU0048,14,1241.0,1.0,0.22930325382755842,0.25901883167218287,20.32609557142857,26.09487166479882,0.23974140933881233,-0.05294602578565674
xgboost,STORE0008,SKU0049,14,709.0,1.0,0.28816100423131175,0.3718196028860299,14.593296571428573,17.245523032589944,0.29583029979537284,0.08553155994358251
xgboost,STORE0008,SKU0051,14,1030.0,1.0,0.36082205825242714,1.3051613917936826,26.546194285714282,34.813339301285644,0.4211386595468959,0.08133304077669902
xgboost,STORE0008,SKU0055,14,204.0,1.0,0.282291330882353,0.3404813401249766,4.113387964285715,4.80173918902009,0.278844585392211,0.13784950735294116
xgboost,STORE0008,SKU0056,14,385.0,1.0,0.35071654545454545,0.4528686966440115,9.644705,14.51768592099499,0.3233451711687461,-0.011367127272727281
xgboost,STORE0008,SKU0057,14,1252.0,1.0,0.27390953993610223,0.2919440573493511,24.49533885714286,30.4873783839096,0.26300397224622235,0.052927686900958476
xgboost,STORE0008,SKU0059,14,364.0,0.9285714285714286,0.4025793626373626,0.369823502291867,10.467063428571427,12.370762023929593,0.45381518705990687,0.05684586813186813
xgboost,STORE0008,SKU0060,14,906.0,1.0,0.28621645143487856,0.5154191138336843,18.522293214285714,24.211189715194017,0.3232389181522796,0.004652700883002209
xgboost,STORE0008,SKU0061,14,1310.0,1.0,0.23617836106870221,0.28329411763647416,22.09954664285714,26.451993682438722,0.2408294173483738,0.06756819923664122
xgboost,STORE0008,SKU0062,14,294.0,1.0,0.3287652993197279,0.8770294720945133,6.904071285714286,8.606040725411265,0.37638499511445617,-0.16132332653061227
xgboost,STORE0008,SKU0064,14,1430.0,1.0,0.21174684755244758,0.2178435580524594,21.628428000000003,24.313977784091648,0.21149852438284317,-0.022071804195804207
xgboost,STORE0008,SKU0065,14,1094.0,1.0,0.2401132842778793,0.24384669324444297,18.763138071428568,24.212494923608297,0.23692758395825134,-0.022101904021937846
xgboost,STORE0008,SKU0066,14,465.0,1.0,0.15217776129032257,0.16256891021749448,5.054475642857143,6.523204296124945,0.15168832194482335,0.037113486021505396
xgboost,STORE0008,SKU0067,14,589.0,1.0,0.3090056604414261,0.48898776081687784,13.00030957142857,17.498704263151854,0.32914338217841427,0.04381476740237689
xgboost,STORE0008,SKU0072,14,583.0,1.0,0.20637059862778728,0.24905409367632858,8.593861357142856,11.509203945886572,0.21757331757908577,-0.04190657804459691
xgboost,STORE0008,SKU0074,14,1162.0,1.0,0.2785948253012048,0.5305320015003797,23.123370499999996,30.581308759412536,0.3153486809368661,0.07062240361445785
xgboost,STORE0008,SKU0075,14,510.0,1.0,0.21750491568627456,0.2953734717206608,7.923393357142858,10.439526793683177,0.2338608992413878,-0.03483545294117647
xgboost,STORE0008,SKU0076,14,476.0,1.0,0.32100006512605034,0.7509601771232043,10.914002214285713,13.590357576936512,0.37981919092084054,0.007970228991596629
xgboost,STORE0008,SKU0077,14,960.0,1.0,0.24985166145833335,0.8509444220587056,17.132685357142858,22.446333438097714,0.3241442888501512,0.112595740625
xgboost,STORE0008,SKU0078,14,541.0,1.0,0.17357948243992605,0.1602409096774601,6.707607142857142,8.145029573367665,0.17648866035833863,-0.13570898706099813
xgboost,STORE0008,SKU0080,14,1359.0,1.0,0.22711886754966892,1.0309685857709585,22.046752928571433,32.40574275247942,0.2737586739137048,-0.07061403458425314
xgboost,STORE0008,SKU0081,14,857.0,1.0,0.292930463243874,0.9003417216476179,17.931529071428574,24.157399825165015,0.3208805266468695,0.21064422053675613
xgboost,STORE0008,SKU0082,14,1036.0,1.0,0.2553379555984556,0.2769359945704313,18.895008714285716,22.13411308860545,0.26522331510459723,-0.060982750965250965
xgboost,STORE0008,SKU0083,14,1555.0,1.0,0.15120836012861735,0.1343235116746868,16.794928571428567,22.5490784532527,0.15052423423728672,-0.1359011768488746
xgboost,STORE0008,SKU0084,14,433.0,1.0,0.23411866050808314,0.22404180560970863,7.240955714285714,9.358647800459561,0.2417192754505085,-0.1546319399538106
xgboost,STORE0008,SKU0085,14,1368.0,1.0,0.24568438742690055,0.26454897570587255,24.006874428571425,30.152533807323813,0.24313228571629833,-0.0037420292397660707
xgboost,STORE0008,SKU0086,14,156.0,0.9285714285714286,0.27329810256410253,0.23957521159154854,3.0453217142857136,4.014479032946012,0.3333490017467376,0.19312365384615385
xgboost,STORE0008,SKU0087,14,544.0,1.0,0.22926809742647059,0.22576462744483514,8.908703214285714,10.986690351496678,0.2340530783257182,-0.12547292463235293
xgboost,STORE0008,SKU0088,14,350.0,1.0,0.2515689514285714,0.2819984204602178,6.2892237857142845,7.725679952262135,0.2593118742881521,-0.07280374571428572
xgboost,STORE0008,SKU0089,14,751.0,1.0,0.30331301198402133,0.2944273061201801,16.27057657142857,19.322282011379723,0.32094539892541896,-0.1860453155792277
xgboost,STORE0008,SKU0090,14,344.0,1.0,0.31687236627906973,0.3522758142652131,7.786006714285713,9.19319948827733,0.32511091794648445,-0.08217497093023254
xgboost,STORE0008,SKU0091,14,360.0,1.0,0.3035391972222222,1.722611596122268,7.805293642857143,12.298235784308806,0.34328612979056444,-0.014127569444444482
xgboost,STORE0008,SKU0092,14,1494.0,1.0,0.29376624029451137,0.5185152797832866,31.349054499999998,40.06673188568162,0.3281640137447082,-0.09734189759036145
xgboost,STORE0008,SKU0093,14,1165.0,1.0,0.2545523038626609,0.3112122354628508,21.182388142857143,25.79481292524886,0.26869083631217616,-0.009144417167381971
xgboost,STORE0008,SKU0094,14,1177.0,1.0,0.22258162446898894,0.19972600923188574,18.71275514285714,24.169838075888897,0.22576633764783446,-0.16131487680543755
xgboost,STORE0008,SKU0095,14,449.0,1.0,0.22903959242761698,0.2664443051822133,7.34562692857143,8.837578206235959,0.2351619327288895,0.028396443207126955
xgboost,STORE0008,SKU0096,14,1339.0,1.0,0.2487403831217326,0.3252197760784742,23.790240928571425,31.27742542105051,0.2559991210333181,0.04936117774458549
xgboost,STORE0008,SKU0097,14,1035.0,1.0,0.32616102222222226,0.41260809861434666,24.112618428571434,32.77447889302372,0.3189393573543991,0.03765922705314008
xgboost,STORE0008,SKU0098,14,692.0,1.0,0.19361635404624272,0.22798068006875488,9.570179785714284,11.431271132233423,0.20842014363161557,-0.03563810838150289
xgboost,STORE0008,SKU0099,14,1683.0,1.0,0.2202310885323827,0.2633928369719389,26.474923000000008,31.274447968927376,0.23886455630572753,-0.03671257754010694
xgboost,STORE0008,SKU0100,14,1462.0,1.0,0.208589085499316,0.20931908566382856,21.782660214285716,24.026774207342996,0.21591598442086837,-0.10173112653898769
xgboost,STORE0008,SKU0101,14,243.0,1.0,0.3451349135802469,0.8439992357957261,5.990556,7.6728974365149325,0.3786938956683426,0.14300139917695476
xgboost,STORE0008,SKU0102,14,1650.0,1.0,0.25407093999999997,0.3487894787406001,29.944075071428568,40.796939892198196,0.26370167537049116,0.20726170848484846
xgboost,STORE0009,SKU0001,14,1379.0,1.0,0.22949524655547499,0.22531231772574928,22.605281785714286,30.31860869440558,0.23184367624275967,-0.08212112037708483
xgboost,STORE0009,SKU0002,14,848.0,1.0,0.3202151992924528,0.4438001817826583,19.39589207142857,25.782902000689692,0.3289856095322069,-0.028173553066037738
xgboost,STORE0009,SKU0003,14,237.0,1.0,0.3570914135021098,0.8425994001545403,6.045047500000002,7.6316151996019395,0.39656908268530283,0.14863706751054853
xgboost,STORE0009,SKU0005,14,1252.0,1.0,0.29352891054313096,0.5925435138127196,26.24987114285714,30.559726285449266,0.3419520076506074,0.06431919808306708
xgboost,STORE0009,SKU0006,14,1664.0,1.0,0.2480638353365385,0.4477212610530063,29.48415871428572,37.904953263617045,0.27937971774101766,-0.029088450721153847
xgboost,STORE0009,SKU0008,14,367.0,1.0,0.15353196185286105,0.16563266153812292,4.024730714285715,5.123897027434392,0.15970290944174176,-0.06681889918256133
xgboost,STORE0009,SKU0009,14,705.0,1.0,0.3326171390070922,1.2123972443512714,16.74964878571429,23.248140663264934,0.39236107382256463,0.0633086255319149
xgboost,STORE0009,SKU0010,14,379.0,1.0,0.3193497044854881,0.5703364169505185,8.645252714285714,10.630981421019255,0.33584610552025135,0.20442417941952506
xgboost,STORE0009,SKU0011,14,293.0,1.0,0.2050142798634812,0.3518734397348346,4.290655999999999,5.979442569259744,0.23999176458763527,0.013920177474402754
xgboost,STORE0009,SKU0012,14,729.0,1.0,0.3935317160493827,1.2358512430233763,20.491758642857143,27.77480626220717,0.4425338319670324,0.31405000960219487
xgboost,STORE0009,SKU0013,14,1701.0,1.0,0.22527072604350384,0.2605730654111124,27.370393214285716,34.71739594986596,0.2502772066415347,-0.05883345972957085
xgboost,STORE0009,SKU0015,14,147.0,1.0,0.36136420068027214,0.988775815158304,3.7943241071428573,4.407383251279277,0.4203378461737146,0.004622234693877567
xgboost,STORE0009,SKU0016,14,347.0,1.0,0.4358168040345821,1.3196739874138645,10.802030785714285,13.896803703873921,0.46406736028942064,0.09268761095100864
xgboost,STORE0009,SKU0017,14,1593.0,1.0,0.2425025172630257,0.2160394036213628,27.59332214285714,36.81520935783079,0.23510443830450425,-0.14525897049591965
xgboost,STORE0009,SKU0018,14,1416.0,1.0,0.26925079237288135,0.2526210629058106,27.232794428571427,32.34911934360141,0.2849035110499545,-0.20579869350282487
xgboost,STORE0009,SKU0019,14,230.0,1.0,0.3362819521739131,0.6312406643650643,5.524632071428572,6.400211488767066,0.4070581510172654,0.1308627695652174
xgboost,STORE0009,SKU0020,14,639.0,1.0,0.220100020344288,0.3917038202107994,10.045993785714288,13.22536922977931,0.2565396732661081,-0.0102484303599374
xgboost,STORE0009,SKU0022,14,1233.0,1.0,0.34866992457420926,0.7612034945520936,30.707858357142857,38.41800306126428,0.3940936340349018,0.01915275506893754
